IDParameter,IDMacroKind,IDParameterClass,IDUnit,Name,Position,DefaultValue,SourceReference,InOut,Optional,State,MinValue,MaxValue,IDGlobal
1933,146,16,1,CapPar,23,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
1934,146,2,2,IndSer,24,0,,0,1,0,0.0,100.0,0
1935,146,17,2,IndPar,25,0,SELECT tabComponent.LParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100.0,0
1936,146,24,3,ResGuardPin1,26,0,,0,1,0,0.0,100000000.0,0
1937,146,25,1,CapGuardPin1,27,0,,0,1,0,0.0,1.0,0
1938,146,26,3,ResGuardPin2,28,0,,0,1,0,0.0,100000000.0,0
1939,146,27,1,CapGuardPin2,29,0,,0,1,0,0.0,1.0,0
1940,147,4,3,Value,0,0,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100000000.0,0
1941,147,5,9,TolPos,1,10,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1942,147,6,9,TolNeg,2,10,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1943,147,7,0,Pin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
1944,147,8,0,Pin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
1945,147,22,0,SensePin1,5,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
1946,147,23,0,SensePin2,6,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
1947,147,12,0,GuardPin1,7,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
1948,147,13,0,GuardPin2,8,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
1949,147,37,0,SenseGuardPin1,9,0,,0,1,0,-99999999999.0,99999999999.0,0
1950,147,38,0,SenseGuardPin2,10,0,,0,1,0,-99999999999.0,99999999999.0,0
1951,147,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
1952,147,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,307
1953,147,2,33,MeasureMode,13,-1,,0,1,0,-99999999999.0,99999999999.0,313
1954,147,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,315
1955,147,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,310
1956,147,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,320
1957,147,2,5,Time,17,-1,,0,1,0,-1.0,1.0,336
1958,147,2,7,Frequency,18,-1,,0,1,0,-1.0,100000.0,337
1959,147,2,4,Volt,19,-1,,0,1,0,-1.0,100.0,300
1960,147,2,9,SettlingWave,20,-1,,0,1,0,-1.0,100.0,304
1961,147,2,3,BoardOffset,21,0,,0,1,0,-100000000.0,100000000.0,0
1962,147,2,1,CapSer,22,0,,0,1,0,0.0,1.0,0
1963,147,16,1,CapPar,23,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
1964,147,2,2,IndSer,24,0,,0,1,0,0.0,100.0,0
1965,147,17,2,IndPar,25,0,SELECT tabComponent.LParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100.0,0
1966,147,24,3,ResGuardPin1,26,0,,0,1,0,0.0,100000000.0,0
1967,147,25,1,CapGuardPin1,27,0,,0,1,0,0.0,1.0,0
1968,147,26,3,ResGuardPin2,28,0,,0,1,0,0.0,100000000.0,0
1969,147,27,1,CapGuardPin2,29,0,,0,1,0,0.0,1.0,0
1970,148,9,0,Name,0,Template,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
1971,148,41,49,ModuleType,1,1,,0,1,0,-99999999999.0,99999999999.0,0
1972,148,4,0,Value,2,0,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,-99999999999.0,99999999999.0,0
1973,148,34,0,PinList,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1)),0,1,0,-99999999999.0,99999999999.0,0
1974,149,4,4,Value,0,-1,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,303
1975,149,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1976,149,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1977,149,8,0,Anode,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
1978,149,7,0,Catode,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
1979,149,23,0,SenseAnode,5,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
1980,149,22,0,SenseCatode,6,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
1981,149,13,0,GuardAnode,7,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
1982,149,12,0,GuardCatode,8,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
1983,149,38,0,SenseGuardAnode,9,0,,0,1,0,-99999999999.0,99999999999.0,0
1984,149,37,0,SenseGuardCatode,10,0,,0,1,0,-99999999999.0,99999999999.0,0
1985,149,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
1986,149,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,331
1987,149,2,35,JunctionMode,13,0,,0,1,0,-99999999999.0,99999999999.0,0
1988,149,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,318
1989,149,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,332
1990,149,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,323
1991,149,2,5,Time,17,-1,,0,1,0,-1.0,1.0,341
1992,149,2,6,Current,18,-1,,0,1,0,-1.0,0.5,327
1993,149,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
1994,149,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
1995,149,26,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
1996,149,27,1,CapGuardPin1,22,0,,0,1,0,0.0,1.0,0
1997,149,24,3,ResGuardPin2,23,0,,0,1,0,0.0,100000000.0,0
1998,149,25,1,CapGuardPin2,24,0,,0,1,0,0.0,1.0,0
2005,150,4,3,Value,0,,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100000000.0,0
2006,150,5,9,TolPos,1,-1,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,575
2007,150,6,9,TolNeg,2,100,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2008,150,7,0,Pin1,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2009,150,8,0,Pin2,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
2010,150,22,0,SensePin1,5,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
2011,150,23,0,SensePin2,6,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
2014,150,2,72,Wire,9,-1,,0,1,0,-99999999999.0,99999999999.0,0
2015,150,2,9,Quality,10,-1,,0,1,0,-1.0,100.0,307
2016,150,2,33,MeasureMode,11,-1,,0,1,0,-99999999999.0,99999999999.0,313
2017,150,2,31,TestResult,12,-1,,0,1,0,-99999999999.0,99999999999.0,315
2018,150,2,32,MeasureType,13,-1,,0,1,0,-99999999999.0,99999999999.0,573
2019,150,2,9,Recycle,14,-1,,0,1,0,-1.0,1000000.0,574
2020,150,2,5,Time,15,-1,,0,1,0,-1.0,1.0,336
2022,150,2,6,Current,16,-1,,0,1,0,-1.0,0.5,572
2024,150,2,3,BoardOffset,17,0,,0,1,0,-100000000.0,100000000.0,0
2025,151,4,3,Value,0,0,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100000000.0,0
2026,151,5,9,TolPos,1,-1,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,577
2027,151,6,9,TolNeg,2,100,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2028,151,7,0,Pin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2029,151,32,0,Pin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2030,151,8,0,SensePin1,5,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2031,151,33,0,SensePin2,6,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (4))),0,1,0,-99999999999.0,99999999999.0,0
2032,151,2,72,Wire,9,-1,,0,1,0,-99999999999.0,99999999999.0,0
2033,151,2,9,Quality,10,-1,,0,1,0,-1.0,100.0,307
2034,151,2,33,MeasureMode,11,-1,,0,1,0,-99999999999.0,99999999999.0,313
2035,151,2,31,TestResult,12,-1,,0,1,0,-99999999999.0,99999999999.0,315
2036,151,2,32,MeasureType,13,-1,,0,1,0,-99999999999.0,99999999999.0,573
2037,151,2,9,Recycle,14,-1,,0,1,0,-1.0,1000000.0,574
2038,151,2,5,Time,15,-1,,0,1,0,-1.0,1.0,336
2039,151,2,6,Current,16,-1,,0,1,0,-1.0,0.5,572
2040,151,2,3,BoardOffset,17,0,,0,1,0,-100000000.0,100000000.0,0
2041,152,4,67,Value,0,0,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,1000.0,0
2042,152,2,67,TolPos,1,10,,0,0,0,0.0,1000.0,0
2043,152,2,67,TolNeg,2,10,,0,0,0,0.0,1000.0,0
2044,152,36,0,SensorCh,4,0,,0,0,0,-99999999999.0,99999999999.0,0
2052,152,2,32,MeasureType,6,-1,,0,1,0,-99999999999.0,99999999999.0,310
2053,152,2,9,Recycle,7,-1,,0,1,0,-1.0,1000000.0,320
2054,152,2,5,Time,8,-1,,0,1,0,-1.0,1000.0,336
2056,152,2,67,BoardOffset,9,0,,0,1,0,-1000.0,1000.0,0
2057,152,2,31,TestResult,5,-1,,0,1,0,-99999999999.0,99999999999.0,280
2058,151,2,3,TolPosAbs,7,-1,,0,1,0,-1.0,10.0,578
2059,151,2,3,TolNegAbs,8,0.005,,0,1,0,0.0,10.0,0
2060,150,2,3,TolPosAbs,7,-1,,0,1,0,-1.0,10.0,576
2061,150,2,3,TolNegAbs,8,0.005,,0,1,0,0.0,10.0,0
2062,152,35,9,Sensor,3,0,,0,0,0,0.0,4.0,0
2066,153,9,0,Sequence,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,0.0,0
2067,154,9,0,Sequence,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,0.0,0
2068,153,2,31,TestResult,1,-1,,0,1,0,-99999999999.0,99999999999.0,280
2069,154,2,31,TestResult,1,-1,,0,1,0,-99999999999.0,99999999999.0,280
2070,155,2,3,Value,0,-1,,0,0,0,-1.0,1000000000000.0,381
2071,155,7,0,Pin1,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,0.0,0.0,0
2072,155,8,0,Pin2,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,0.0,0.0,0
2073,156,2,3,Value,0,-1,,0,0,0,-1.0,100000000.0,382
2074,156,7,0,Pin1,1,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,0.0,0.0,0
2075,156,8,0,Pin2,2,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,0.0,0.0,0
2076,157,3,0,SolderJoint,0,0,,0,0,0,-99999999999.0,99999999999.0,0
2077,157,2,68,TempGradient,1,450,,0,0,0,10.0,2000.0,0
2078,157,2,67,SolderTemp,2,0,,0,0,0,0.0,650.0,0
2079,157,2,8,WireLength,3,0.002,,0,0,0,0.0,2.0,0
2080,157,2,69,WireSpeed,11,10,,0,1,0,1.0,100.0,0
2081,157,2,67,EndSoldTemp,10,-1,,0,1,0,-1.0,650.0,0
2082,157,2,5,PostTime,5,0.2,,0,0,0,0.0,300.0,0
2084,157,2,8,LaserBeam,12,0.0012,,0,1,0,0.0,0.038,0
2086,157,2,38,AngleStart,8,45,,0,1,0,0.0,210.0,0
2087,157,2,38,AngleRotation,9,0,,0,1,0,-210.0,210.0,0
2088,157,2,67,PreHeatTemp,6,0,,0,1,0,0.0,650.0,0
2089,157,2,5,WaitPreHeat,7,0,,0,1,0,0.0,300.0,0
2090,157,2,67,PostTemp,4,0,,0,0,0,0.0,650.0,0
2092,158,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2093,158,40,0,ClusterName,1,SetUsrBrdRele,,0,1,0,-99999999999.0,99999999999.0,0
2094,158,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2095,158,2,15,IncremMode,3,1,,0,1,0,-99999999999.0,99999999999.0,0
2096,158,2,74,OptoTR_1,4,0,,0,0,0,0.0,0.0,0
2097,158,2,74,OptoTR_2,5,0,,0,0,0,0.0,0.0,0
2098,158,2,74,OptoTR_3,6,0,,0,0,0,0.0,0.0,0
2099,158,2,74,OptoTR_4,7,0,,0,0,0,0.0,0.0,0
2100,158,2,74,OptoTR_5,8,0,,0,0,0,0.0,0.0,0
2101,158,2,74,OptoTR_6,9,0,,0,0,0,0.0,0.0,0
2102,158,2,74,OptoTR_7,10,0,,0,0,0,0.0,0.0,0
2103,158,2,74,OptoTR_8,11,0,,0,0,0,0.0,0.0,0
2104,158,2,9,Delay,12,0.1,,0,0,0,0.0,100.0,0
2105,159,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2106,159,40,0,ClusterName,1,SetUsrBrdRele,,0,1,0,-99999999999.0,99999999999.0,0
2107,159,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2108,159,2,15,IncremMode,3,1,,0,1,0,-99999999999.0,99999999999.0,0
2109,159,2,74,POW_1,4,0,,0,0,0,0.0,0.0,0
2110,159,2,74,POW_2,5,0,,0,0,0,0.0,0.0,0
2111,159,2,74,POW_3,6,0,,0,0,0,0.0,0.0,0
2112,159,2,74,POW_4,7,0,,0,0,0,0.0,0.0,0
2113,159,2,74,POW_5,8,0,,0,0,0,0.0,0.0,0
2114,159,2,74,POW_6,9,0,,0,0,0,0.0,0.0,0
2115,159,2,74,POW_7,10,0,,0,0,0,0.0,0.0,0
2116,159,2,74,POW_8,11,0,,0,0,0,0.0,0.0,0
2117,159,2,9,Delay,12,0.1,,0,0,0,0.0,100.0,0
2118,160,9,0,Name,0,ResetUsrBrd,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2119,160,40,0,ClusterName,1,ResetUsrBrd,,0,1,0,-99999999999.0,99999999999.0,0
2120,160,2,15,ResetUsrBus,2,1,,0,0,0,0.0,0.0,0
2121,160,2,15,ResetUsrDAC,3,1,,0,0,0,0.0,0.0,0
2122,160,2,15,ResetUsrLine,4,1,,0,0,0,0.0,0.0,0
2123,160,2,15,ResetUsrLoad,5,1,,0,0,0,0.0,0.0,0
2124,160,2,15,ResetUsrWord,6,1,,0,0,0,0.0,0.0,0
2125,160,2,9,Delay,7,0.1,,0,0,0,0.0,100.0,0
2126,161,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2127,161,40,0,ClusterName,1,SetUsrBrd,,0,1,0,-99999999999.0,99999999999.0,0
2128,161,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2129,161,2,9,Address,3,0,,0,0,0,0.0,255.0,0
2130,161,2,9,Data,4,0,,0,0,0,0.0,255.0,0
2131,161,2,9,Delay,5,0.1,,0,0,0,0.0,100.0,0
2132,162,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2133,162,40,0,ClusterName,1,SetUsrBrd,,0,1,0,-99999999999.0,99999999999.0,0
2134,162,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2135,162,2,9,DAC,3,1,,0,0,0,1.0,8.0,0
2136,162,2,9,Value,4,0,,0,0,0,0.0,255.0,0
2137,162,2,9,Delay,5,0.1,,0,0,0,0.0,100.0,0
2138,163,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2139,163,40,0,ClusterName,1,SetUsrBrd,,0,1,0,-99999999999.0,99999999999.0,0
2140,163,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2141,163,2,9,Line,3,1,,0,0,0,1.0,8.0,0
2142,163,2,9,Delay,4,0.1,,0,0,0,0.0,100.0,0
2143,164,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2144,164,40,0,ClusterName,1,SetUsrBrd,,0,1,0,-99999999999.0,99999999999.0,0
2145,164,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2146,164,2,9,Load,3,1,,0,0,0,1.0,2.0,0
2147,164,2,9,Value,4,1,,0,0,0,1.0,1000000.0,0
2148,164,2,15,OnSystemLine,5,0,,0,0,0,0.0,0.0,0
2149,164,2,9,Delay,6,0.1,,0,0,0,0.0,100.0,0
2150,165,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2151,165,40,0,ClusterName,1,SetUsrBrd,,0,1,0,-99999999999.0,99999999999.0,0
2152,165,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2153,165,2,9,Word,3,0,,0,0,0,0.0,65535.0,0
2154,165,2,9,Delay,4,0.1,,0,0,0,0.0,100.0,0
2155,166,9,0,Name,0,SetUsrBrdRele,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2156,166,40,0,ClusterName,1,SetUsrBrdRele,,0,1,0,-99999999999.0,99999999999.0,0
2157,166,2,9,BoardAddress,2,1,,0,0,0,1.0,4.0,0
2158,166,2,15,IncremMode,3,1,,0,1,0,-99999999999.0,99999999999.0,0
2159,166,2,74,REED_1,4,0,,0,0,0,0.0,0.0,0
2160,166,2,74,REED_2,5,0,,0,0,0,0.0,0.0,0
2161,166,2,74,REED_3,6,0,,0,0,0,0.0,0.0,0
2162,166,2,74,REED_4,7,0,,0,0,0,0.0,0.0,0
2163,166,2,74,REED_5,8,0,,0,0,0,0.0,0.0,0
2164,166,2,74,REED_6,9,0,,0,0,0,0.0,0.0,0
2165,166,2,74,REED_7,10,0,,0,0,0,0.0,0.0,0
2166,166,2,74,REED_8,11,0,,0,0,0,0.0,0.0,0
2167,166,2,74,REED_9,12,0,,0,0,0,0.0,0.0,0
2168,166,2,74,REED_10,13,0,,0,0,0,0.0,0.0,0
2169,166,2,74,REED_11,14,0,,0,0,0,0.0,0.0,0
2170,166,2,74,REED_12,15,0,,0,0,0,0.0,0.0,0
2171,166,2,74,REED_13,16,0,,0,0,0,0.0,0.0,0
2172,166,2,74,REED_14,17,0,,0,0,0,0.0,0.0,0
2173,166,2,74,REED_15,18,0,,0,0,0,0.0,0.0,0
2174,166,2,74,REED_16,19,0,,0,0,0,0.0,0.0,0
2175,166,2,9,Delay,20,0.1,,0,0,0,0.0,100.0,0
2176,167,9,0,Name,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2177,167,40,0,ClusterName,1,Rele,,0,1,0,-99999999999.0,99999999999.0,0
2178,167,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
2179,167,7,0,CoilPin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
2180,167,8,0,CoilPin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2181,167,32,0,ContactPin1,5,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2182,167,33,0,ContactPin2,6,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (4))),0,0,0,-99999999999.0,99999999999.0,0
